2021-08-07 16:54:50,880 - root - INFO - train with paddle version: 2.1.2, gpu: 1
2021-08-07 16:54:50,880 - root - INFO - Number of training samples: 74820, iter: 293
2021-08-07 16:54:50,880 - root - INFO - Number of validation samples: 18706, iter: 74
2021-08-07 17:26:03,447 - root - INFO - Epoch [36/ 1000] batch [150/293]: loss = 0.3934, acc = 0.9119, lr = 0.001
2021-08-07 17:26:04,865 - root - INFO - Epoch [36/ 1000] batch [160/293]: loss = 0.3827, acc = 0.9119, lr = 0.001
2021-08-07 17:26:06,394 - root - INFO - Epoch [36/ 1000] batch [170/293]: loss = 0.3885, acc = 0.9119, lr = 0.001
2021-08-07 17:26:07,655 - root - INFO - Epoch [36/ 1000] batch [180/293]: loss = 0.3745, acc = 0.9120, lr = 0.001
2021-08-07 17:26:09,274 - root - INFO - Epoch [36/ 1000] batch [190/293]: loss = 0.3672, acc = 0.9120, lr = 0.001
2021-08-07 17:26:10,542 - root - INFO - Epoch [36/ 1000] batch [200/293]: loss = 0.3989, acc = 0.9120, lr = 0.001
2021-08-07 17:26:12,001 - root - INFO - Epoch [36/ 1000] batch [210/293]: loss = 0.3978, acc = 0.9120, lr = 0.001
2021-08-07 17:26:13,348 - root - INFO - Epoch [36/ 1000] batch [220/293]: loss = 0.3808, acc = 0.9120, lr = 0.001
2021-08-07 17:26:14,597 - root - INFO - Epoch [36/ 1000] batch [230/293]: loss = 0.3961, acc = 0.9120, lr = 0.001
2021-08-07 17:26:15,813 - root - INFO - Epoch [36/ 1000] batch [240/293]: loss = 0.3682, acc = 0.9121, lr = 0.001
2021-08-07 17:26:17,297 - root - INFO - Epoch [36/ 1000] batch [250/293]: loss = 0.3779, acc = 0.9121, lr = 0.001
2021-08-07 17:26:19,051 - root - INFO - Epoch [36/ 1000] batch [260/293]: loss = 0.3835, acc = 0.9121, lr = 0.001
2021-08-07 17:26:20,534 - root - INFO - Epoch [36/ 1000] batch [270/293]: loss = 0.4244, acc = 0.9121, lr = 0.001
2021-08-07 17:26:21,888 - root - INFO - Epoch [36/ 1000] batch [280/293]: loss = 0.3732, acc = 0.9121, lr = 0.001
2021-08-07 17:26:23,341 - root - INFO - Epoch [36/ 1000] batch [290/293]: loss = 0.3695, acc = 0.9122, lr = 0.001
2021-08-07 17:26:23,594 - root - INFO - Epoch 36 train acc = 0.9122, lr = 0.001
2021-08-07 17:26:30,697 - root - INFO - Epoch 36 eval acc = 0.9473, bect_acc = 0.9494, best epoch = 34
2021-08-07 17:26:32,356 - root - INFO - Epoch [37/ 1000] batch [0/293]: loss = 0.3741, acc = 0.9122, lr = 0.001
2021-08-07 17:26:33,825 - root - INFO - Epoch [37/ 1000] batch [10/293]: loss = 0.3971, acc = 0.9122, lr = 0.001
2021-08-07 17:26:35,400 - root - INFO - Epoch [37/ 1000] batch [20/293]: loss = 0.3937, acc = 0.9122, lr = 0.001
2021-08-07 17:26:36,897 - root - INFO - Epoch [37/ 1000] batch [30/293]: loss = 0.3814, acc = 0.9122, lr = 0.001
2021-08-07 17:26:38,700 - root - INFO - Epoch [37/ 1000] batch [40/293]: loss = 0.3541, acc = 0.9122, lr = 0.001
2021-08-07 17:26:40,289 - root - INFO - Epoch [37/ 1000] batch [50/293]: loss = 0.3621, acc = 0.9122, lr = 0.001
2021-08-07 17:26:41,752 - root - INFO - Epoch [37/ 1000] batch [60/293]: loss = 0.3740, acc = 0.9123, lr = 0.001
2021-08-07 17:26:43,266 - root - INFO - Epoch [37/ 1000] batch [70/293]: loss = 0.3696, acc = 0.9123, lr = 0.001
2021-08-07 17:26:44,618 - root - INFO - Epoch [37/ 1000] batch [80/293]: loss = 0.3883, acc = 0.9123, lr = 0.001
2021-08-07 17:26:46,207 - root - INFO - Epoch [37/ 1000] batch [90/293]: loss = 0.3853, acc = 0.9123, lr = 0.001
2021-08-07 17:26:47,727 - root - INFO - Epoch [37/ 1000] batch [100/293]: loss = 0.3907, acc = 0.9123, lr = 0.001
2021-08-07 17:26:49,121 - root - INFO - Epoch [37/ 1000] batch [110/293]: loss = 0.3732, acc = 0.9123, lr = 0.001
2021-08-07 17:26:50,658 - root - INFO - Epoch [37/ 1000] batch [120/293]: loss = 0.3858, acc = 0.9124, lr = 0.001
2021-08-07 17:26:51,953 - root - INFO - Epoch [37/ 1000] batch [130/293]: loss = 0.3930, acc = 0.9124, lr = 0.001
2021-08-07 17:26:53,469 - root - INFO - Epoch [37/ 1000] batch [140/293]: loss = 0.3667, acc = 0.9124, lr = 0.001
2021-08-07 17:26:54,922 - root - INFO - Epoch [37/ 1000] batch [150/293]: loss = 0.4106, acc = 0.9124, lr = 0.001
2021-08-07 17:26:56,474 - root - INFO - Epoch [37/ 1000] batch [160/293]: loss = 0.3756, acc = 0.9124, lr = 0.001
2021-08-07 17:26:57,828 - root - INFO - Epoch [37/ 1000] batch [170/293]: loss = 0.3755, acc = 0.9125, lr = 0.001
2021-08-07 17:26:59,153 - root - INFO - Epoch [37/ 1000] batch [180/293]: loss = 0.3781, acc = 0.9125, lr = 0.001
2021-08-07 17:27:00,445 - root - INFO - Epoch [37/ 1000] batch [190/293]: loss = 0.3909, acc = 0.9125, lr = 0.001
2021-08-07 17:27:01,956 - root - INFO - Epoch [37/ 1000] batch [200/293]: loss = 0.3712, acc = 0.9125, lr = 0.001
2021-08-07 17:27:03,512 - root - INFO - Epoch [37/ 1000] batch [210/293]: loss = 0.3478, acc = 0.9125, lr = 0.001
2021-08-07 17:27:04,795 - root - INFO - Epoch [37/ 1000] batch [220/293]: loss = 0.3821, acc = 0.9126, lr = 0.001
2021-08-07 17:27:06,309 - root - INFO - Epoch [37/ 1000] batch [230/293]: loss = 0.3638, acc = 0.9126, lr = 0.001
2021-08-07 17:27:07,806 - root - INFO - Epoch [37/ 1000] batch [240/293]: loss = 0.3822, acc = 0.9126, lr = 0.001
2021-08-07 17:27:09,292 - root - INFO - Epoch [37/ 1000] batch [250/293]: loss = 0.3705, acc = 0.9126, lr = 0.001
2021-08-07 17:27:10,925 - root - INFO - Epoch [37/ 1000] batch [260/293]: loss = 0.3662, acc = 0.9126, lr = 0.001
2021-08-07 17:27:12,427 - root - INFO - Epoch [37/ 1000] batch [270/293]: loss = 0.3645, acc = 0.9126, lr = 0.001
2021-08-07 17:27:13,987 - root - INFO - Epoch [37/ 1000] batch [280/293]: loss = 0.4000, acc = 0.9126, lr = 0.001
2021-08-07 17:27:15,399 - root - INFO - Epoch [37/ 1000] batch [290/293]: loss = 0.3717, acc = 0.9127, lr = 0.001
2021-08-07 17:27:15,631 - root - INFO - Epoch 37 train acc = 0.9127, lr = 0.001
2021-08-07 17:27:22,986 - root - INFO - Epoch 37 eval acc = 0.9494, bect_acc = 0.9494, best epoch = 37
2021-08-07 17:27:24,656 - root - INFO - Epoch [38/ 1000] batch [0/293]: loss = 0.3913, acc = 0.9127, lr = 0.001
2021-08-07 17:27:26,162 - root - INFO - Epoch [38/ 1000] batch [10/293]: loss = 0.3660, acc = 0.9127, lr = 0.001
2021-08-07 17:27:27,612 - root - INFO - Epoch [38/ 1000] batch [20/293]: loss = 0.3634, acc = 0.9127, lr = 0.001
2021-08-07 17:27:28,840 - root - INFO - Epoch [38/ 1000] batch [30/293]: loss = 0.3753, acc = 0.9127, lr = 0.001
2021-08-07 17:27:30,100 - root - INFO - Epoch [38/ 1000] batch [40/293]: loss = 0.3875, acc = 0.9127, lr = 0.001
2021-08-07 17:27:31,267 - root - INFO - Epoch [38/ 1000] batch [50/293]: loss = 0.3763, acc = 0.9128, lr = 0.001
2021-08-07 17:27:32,789 - root - INFO - Epoch [38/ 1000] batch [60/293]: loss = 0.3655, acc = 0.9128, lr = 0.001
2021-08-07 17:27:34,265 - root - INFO - Epoch [38/ 1000] batch [70/293]: loss = 0.3836, acc = 0.9128, lr = 0.001
2021-08-07 17:27:35,922 - root - INFO - Epoch [38/ 1000] batch [80/293]: loss = 0.3635, acc = 0.9128, lr = 0.001
2021-08-07 17:27:37,274 - root - INFO - Epoch [38/ 1000] batch [90/293]: loss = 0.3743, acc = 0.9128, lr = 0.001
2021-08-07 17:27:38,666 - root - INFO - Epoch [38/ 1000] batch [100/293]: loss = 0.3772, acc = 0.9129, lr = 0.001
2021-08-07 17:27:40,309 - root - INFO - Epoch [38/ 1000] batch [110/293]: loss = 0.3617, acc = 0.9129, lr = 0.001
2021-08-07 17:27:42,190 - root - INFO - Epoch [38/ 1000] batch [120/293]: loss = 0.3543, acc = 0.9129, lr = 0.001
2021-08-07 17:27:43,560 - root - INFO - Epoch [38/ 1000] batch [130/293]: loss = 0.4043, acc = 0.9129, lr = 0.001
2021-08-07 17:27:45,097 - root - INFO - Epoch [38/ 1000] batch [140/293]: loss = 0.3733, acc = 0.9129, lr = 0.001
2021-08-07 17:27:46,590 - root - INFO - Epoch [38/ 1000] batch [150/293]: loss = 0.3502, acc = 0.9129, lr = 0.001
2021-08-07 17:27:48,239 - root - INFO - Epoch [38/ 1000] batch [160/293]: loss = 0.3632, acc = 0.9130, lr = 0.001
2021-08-07 17:27:49,729 - root - INFO - Epoch [38/ 1000] batch [170/293]: loss = 0.3865, acc = 0.9130, lr = 0.001
2021-08-07 17:27:51,343 - root - INFO - Epoch [38/ 1000] batch [180/293]: loss = 0.3997, acc = 0.9130, lr = 0.001
2021-08-07 17:27:53,023 - root - INFO - Epoch [38/ 1000] batch [190/293]: loss = 0.3922, acc = 0.9130, lr = 0.001
2021-08-07 17:27:54,703 - root - INFO - Epoch [38/ 1000] batch [200/293]: loss = 0.3708, acc = 0.9130, lr = 0.001
2021-08-07 17:27:56,313 - root - INFO - Epoch [38/ 1000] batch [210/293]: loss = 0.3855, acc = 0.9130, lr = 0.001
2021-08-07 17:27:58,080 - root - INFO - Epoch [38/ 1000] batch [220/293]: loss = 0.3725, acc = 0.9130, lr = 0.001
2021-08-07 17:27:59,569 - root - INFO - Epoch [38/ 1000] batch [230/293]: loss = 0.3756, acc = 0.9131, lr = 0.001
2021-08-07 17:28:01,359 - root - INFO - Epoch [38/ 1000] batch [240/293]: loss = 0.3654, acc = 0.9131, lr = 0.001
2021-08-07 17:28:02,773 - root - INFO - Epoch [38/ 1000] batch [250/293]: loss = 0.3804, acc = 0.9131, lr = 0.001
2021-08-07 17:28:04,496 - root - INFO - Epoch [38/ 1000] batch [260/293]: loss = 0.3821, acc = 0.9131, lr = 0.001
2021-08-07 17:28:06,152 - root - INFO - Epoch [38/ 1000] batch [270/293]: loss = 0.3905, acc = 0.9131, lr = 0.001
2021-08-07 17:28:07,966 - root - INFO - Epoch [38/ 1000] batch [280/293]: loss = 0.3972, acc = 0.9132, lr = 0.001
2021-08-07 17:28:09,310 - root - INFO - Epoch [38/ 1000] batch [290/293]: loss = 0.3725, acc = 0.9132, lr = 0.001
2021-08-07 17:28:09,562 - root - INFO - Epoch 38 train acc = 0.9132, lr = 0.001
2021-08-07 17:28:17,603 - root - INFO - Epoch 38 eval acc = 0.9481, bect_acc = 0.9494, best epoch = 37
2021-08-07 17:28:19,422 - root - INFO - Epoch [39/ 1000] batch [0/293]: loss = 0.3691, acc = 0.9132, lr = 0.001
2021-08-07 17:28:20,670 - root - INFO - Epoch [39/ 1000] batch [10/293]: loss = 0.3701, acc = 0.9132, lr = 0.001
2021-08-07 17:28:21,992 - root - INFO - Epoch [39/ 1000] batch [20/293]: loss = 0.3701, acc = 0.9132, lr = 0.001
2021-08-07 17:28:23,151 - root - INFO - Epoch [39/ 1000] batch [30/293]: loss = 0.4056, acc = 0.9132, lr = 0.001
2021-08-07 17:28:24,482 - root - INFO - Epoch [39/ 1000] batch [40/293]: loss = 0.3812, acc = 0.9132, lr = 0.001
2021-08-07 17:28:25,733 - root - INFO - Epoch [39/ 1000] batch [50/293]: loss = 0.3824, acc = 0.9133, lr = 0.001
2021-08-07 17:28:27,274 - root - INFO - Epoch [39/ 1000] batch [60/293]: loss = 0.3484, acc = 0.9133, lr = 0.001
2021-08-07 17:28:28,681 - root - INFO - Epoch [39/ 1000] batch [70/293]: loss = 0.3724, acc = 0.9133, lr = 0.001
2021-08-07 17:28:30,180 - root - INFO - Epoch [39/ 1000] batch [80/293]: loss = 0.4195, acc = 0.9133, lr = 0.001
2021-08-07 17:28:31,750 - root - INFO - Epoch [39/ 1000] batch [90/293]: loss = 0.3729, acc = 0.9133, lr = 0.001
2021-08-07 17:28:33,590 - root - INFO - Epoch [39/ 1000] batch [100/293]: loss = 0.3826, acc = 0.9133, lr = 0.001
2021-08-07 17:28:34,992 - root - INFO - Epoch [39/ 1000] batch [110/293]: loss = 0.3854, acc = 0.9134, lr = 0.001
2021-08-07 17:28:36,383 - root - INFO - Epoch [39/ 1000] batch [120/293]: loss = 0.3725, acc = 0.9134, lr = 0.001
2021-08-07 17:28:38,003 - root - INFO - Epoch [39/ 1000] batch [130/293]: loss = 0.3659, acc = 0.9134, lr = 0.001
2021-08-07 17:28:39,285 - root - INFO - Epoch [39/ 1000] batch [140/293]: loss = 0.3872, acc = 0.9134, lr = 0.001
2021-08-07 17:28:40,697 - root - INFO - Epoch [39/ 1000] batch [150/293]: loss = 0.3501, acc = 0.9134, lr = 0.001
2021-08-07 17:28:42,140 - root - INFO - Epoch [39/ 1000] batch [160/293]: loss = 0.3865, acc = 0.9134, lr = 0.001
2021-08-07 17:28:43,693 - root - INFO - Epoch [39/ 1000] batch [170/293]: loss = 0.3873, acc = 0.9135, lr = 0.001
2021-08-07 17:28:45,655 - root - INFO - Epoch [39/ 1000] batch [180/293]: loss = 0.3846, acc = 0.9135, lr = 0.001
2021-08-07 17:28:46,913 - root - INFO - Epoch [39/ 1000] batch [190/293]: loss = 0.3890, acc = 0.9135, lr = 0.001
2021-08-07 17:28:48,231 - root - INFO - Epoch [39/ 1000] batch [200/293]: loss = 0.3761, acc = 0.9135, lr = 0.001
2021-08-07 17:28:49,906 - root - INFO - Epoch [39/ 1000] batch [210/293]: loss = 0.3570, acc = 0.9135, lr = 0.001
2021-08-07 17:28:51,431 - root - INFO - Epoch [39/ 1000] batch [220/293]: loss = 0.3571, acc = 0.9135, lr = 0.001
2021-08-07 17:28:52,772 - root - INFO - Epoch [39/ 1000] batch [230/293]: loss = 0.3510, acc = 0.9136, lr = 0.001
2021-08-07 17:28:54,409 - root - INFO - Epoch [39/ 1000] batch [240/293]: loss = 0.3869, acc = 0.9136, lr = 0.001
2021-08-07 17:28:56,291 - root - INFO - Epoch [39/ 1000] batch [250/293]: loss = 0.3865, acc = 0.9136, lr = 0.001
2021-08-07 17:28:57,614 - root - INFO - Epoch [39/ 1000] batch [260/293]: loss = 0.3688, acc = 0.9136, lr = 0.001
2021-08-07 17:28:59,157 - root - INFO - Epoch [39/ 1000] batch [270/293]: loss = 0.3723, acc = 0.9136, lr = 0.001
2021-08-07 17:29:00,791 - root - INFO - Epoch [39/ 1000] batch [280/293]: loss = 0.3818, acc = 0.9137, lr = 0.001
2021-08-07 17:29:02,183 - root - INFO - Epoch [39/ 1000] batch [290/293]: loss = 0.3707, acc = 0.9137, lr = 0.001
2021-08-07 17:29:02,448 - root - INFO - Epoch 39 train acc = 0.9137, lr = 0.001
2021-08-07 17:29:09,876 - root - INFO - Epoch 39 eval acc = 0.9483, bect_acc = 0.9494, best epoch = 37
2021-08-07 17:29:11,390 - root - INFO - Epoch [40/ 1000] batch [0/293]: loss = 0.3779, acc = 0.9137, lr = 0.001
2021-08-07 17:29:12,580 - root - INFO - Epoch [40/ 1000] batch [10/293]: loss = 0.3616, acc = 0.9137, lr = 0.001
2021-08-07 17:29:14,048 - root - INFO - Epoch [40/ 1000] batch [20/293]: loss = 0.3919, acc = 0.9137, lr = 0.001
2021-08-07 17:29:15,479 - root - INFO - Epoch [40/ 1000] batch [30/293]: loss = 0.3528, acc = 0.9137, lr = 0.001
2021-08-07 17:29:17,034 - root - INFO - Epoch [40/ 1000] batch [40/293]: loss = 0.3757, acc = 0.9138, lr = 0.001
2021-08-07 17:29:18,361 - root - INFO - Epoch [40/ 1000] batch [50/293]: loss = 0.3916, acc = 0.9138, lr = 0.001
2021-08-07 17:29:19,524 - root - INFO - Epoch [40/ 1000] batch [60/293]: loss = 0.3673, acc = 0.9138, lr = 0.001
2021-08-07 17:29:20,923 - root - INFO - Epoch [40/ 1000] batch [70/293]: loss = 0.3562, acc = 0.9138, lr = 0.001
2021-08-07 17:29:22,451 - root - INFO - Epoch [40/ 1000] batch [80/293]: loss = 0.3786, acc = 0.9138, lr = 0.001
2021-08-07 17:29:23,897 - root - INFO - Epoch [40/ 1000] batch [90/293]: loss = 0.3910, acc = 0.9139, lr = 0.001
2021-08-07 17:29:25,563 - root - INFO - Epoch [40/ 1000] batch [100/293]: loss = 0.3932, acc = 0.9139, lr = 0.001
2021-08-07 17:29:26,994 - root - INFO - Epoch [40/ 1000] batch [110/293]: loss = 0.3975, acc = 0.9139, lr = 0.001
2021-08-07 17:29:28,595 - root - INFO - Epoch [40/ 1000] batch [120/293]: loss = 0.3737, acc = 0.9139, lr = 0.001
2021-08-07 17:29:29,992 - root - INFO - Epoch [40/ 1000] batch [130/293]: loss = 0.3548, acc = 0.9139, lr = 0.001
2021-08-07 17:29:31,511 - root - INFO - Epoch [40/ 1000] batch [140/293]: loss = 0.3879, acc = 0.9139, lr = 0.001
2021-08-07 17:29:32,976 - root - INFO - Epoch [40/ 1000] batch [150/293]: loss = 0.3826, acc = 0.9139, lr = 0.001
2021-08-07 17:29:34,935 - root - INFO - Epoch [40/ 1000] batch [160/293]: loss = 0.3850, acc = 0.9140, lr = 0.001
2021-08-07 17:29:36,597 - root - INFO - Epoch [40/ 1000] batch [170/293]: loss = 0.3923, acc = 0.9140, lr = 0.001
2021-08-07 17:29:38,162 - root - INFO - Epoch [40/ 1000] batch [180/293]: loss = 0.3737, acc = 0.9140, lr = 0.001
2021-08-07 17:29:39,681 - root - INFO - Epoch [40/ 1000] batch [190/293]: loss = 0.3757, acc = 0.9140, lr = 0.001
2021-08-07 17:29:41,030 - root - INFO - Epoch [40/ 1000] batch [200/293]: loss = 0.3820, acc = 0.9140, lr = 0.001
2021-08-07 17:29:42,501 - root - INFO - Epoch [40/ 1000] batch [210/293]: loss = 0.3568, acc = 0.9141, lr = 0.001
2021-08-07 17:29:44,103 - root - INFO - Epoch [40/ 1000] batch [220/293]: loss = 0.3668, acc = 0.9141, lr = 0.001
2021-08-07 17:29:45,655 - root - INFO - Epoch [40/ 1000] batch [230/293]: loss = 0.3615, acc = 0.9141, lr = 0.001
2021-08-07 17:29:47,658 - root - INFO - Epoch [40/ 1000] batch [240/293]: loss = 0.3670, acc = 0.9141, lr = 0.001
2021-08-07 17:29:49,166 - root - INFO - Epoch [40/ 1000] batch [250/293]: loss = 0.3621, acc = 0.9141, lr = 0.001
2021-08-07 17:29:50,821 - root - INFO - Epoch [40/ 1000] batch [260/293]: loss = 0.3842, acc = 0.9141, lr = 0.001
2021-08-07 17:29:52,399 - root - INFO - Epoch [40/ 1000] batch [270/293]: loss = 0.3494, acc = 0.9142, lr = 0.001
2021-08-07 17:29:54,006 - root - INFO - Epoch [40/ 1000] batch [280/293]: loss = 0.3783, acc = 0.9142, lr = 0.001
2021-08-07 17:29:55,402 - root - INFO - Epoch [40/ 1000] batch [290/293]: loss = 0.3572, acc = 0.9142, lr = 0.001
2021-08-07 17:29:55,661 - root - INFO - Epoch 40 train acc = 0.9142, lr = 0.001
2021-08-07 17:30:03,366 - root - INFO - Epoch 40 eval acc = 0.9493, bect_acc = 0.9494, best epoch = 37
2021-08-07 17:30:04,963 - root - INFO - Epoch [41/ 1000] batch [0/293]: loss = 0.3730, acc = 0.9142, lr = 0.001
2021-08-07 17:30:06,417 - root - INFO - Epoch [41/ 1000] batch [10/293]: loss = 0.3528, acc = 0.9142, lr = 0.001
2021-08-07 17:30:07,825 - root - INFO - Epoch [41/ 1000] batch [20/293]: loss = 0.3816, acc = 0.9142, lr = 0.001
2021-08-07 17:30:09,453 - root - INFO - Epoch [41/ 1000] batch [30/293]: loss = 0.3690, acc = 0.9142, lr = 0.001
2021-08-07 17:30:10,984 - root - INFO - Epoch [41/ 1000] batch [40/293]: loss = 0.4014, acc = 0.9142, lr = 0.001
2021-08-07 17:30:12,338 - root - INFO - Epoch [41/ 1000] batch [50/293]: loss = 0.3703, acc = 0.9143, lr = 0.001
2021-08-07 17:30:13,486 - root - INFO - Epoch [41/ 1000] batch [60/293]: loss = 0.3901, acc = 0.9143, lr = 0.001
2021-08-07 17:30:14,917 - root - INFO - Epoch [41/ 1000] batch [70/293]: loss = 0.3597, acc = 0.9143, lr = 0.001
2021-08-07 17:30:16,867 - root - INFO - Epoch [41/ 1000] batch [80/293]: loss = 0.3761, acc = 0.9143, lr = 0.001
2021-08-07 17:30:18,185 - root - INFO - Epoch [41/ 1000] batch [90/293]: loss = 0.3713, acc = 0.9143, lr = 0.001
2021-08-07 17:30:19,617 - root - INFO - Epoch [41/ 1000] batch [100/293]: loss = 0.3638, acc = 0.9143, lr = 0.001
2021-08-07 17:30:20,847 - root - INFO - Epoch [41/ 1000] batch [110/293]: loss = 0.3691, acc = 0.9144, lr = 0.001
2021-08-07 17:30:22,198 - root - INFO - Epoch [41/ 1000] batch [120/293]: loss = 0.4006, acc = 0.9144, lr = 0.001
2021-08-07 17:30:23,742 - root - INFO - Epoch [41/ 1000] batch [130/293]: loss = 0.3819, acc = 0.9144, lr = 0.001
2021-08-07 17:30:25,135 - root - INFO - Epoch [41/ 1000] batch [140/293]: loss = 0.3701, acc = 0.9144, lr = 0.001
2021-08-07 17:30:26,559 - root - INFO - Epoch [41/ 1000] batch [150/293]: loss = 0.3798, acc = 0.9144, lr = 0.001
2021-08-07 17:30:27,989 - root - INFO - Epoch [41/ 1000] batch [160/293]: loss = 0.3850, acc = 0.9144, lr = 0.001
2021-08-07 17:30:29,885 - root - INFO - Epoch [41/ 1000] batch [170/293]: loss = 0.3816, acc = 0.9144, lr = 0.001
2021-08-07 17:30:31,265 - root - INFO - Epoch [41/ 1000] batch [180/293]: loss = 0.3713, acc = 0.9145, lr = 0.001
2021-08-07 17:30:32,764 - root - INFO - Epoch [41/ 1000] batch [190/293]: loss = 0.3711, acc = 0.9145, lr = 0.001
2021-08-07 17:30:34,199 - root - INFO - Epoch [41/ 1000] batch [200/293]: loss = 0.3865, acc = 0.9145, lr = 0.001
2021-08-07 17:30:35,845 - root - INFO - Epoch [41/ 1000] batch [210/293]: loss = 0.4001, acc = 0.9145, lr = 0.001
2021-08-07 17:30:37,356 - root - INFO - Epoch [41/ 1000] batch [220/293]: loss = 0.3626, acc = 0.9145, lr = 0.001
2021-08-07 17:30:38,966 - root - INFO - Epoch [41/ 1000] batch [230/293]: loss = 0.3750, acc = 0.9145, lr = 0.001
2021-08-07 17:30:40,612 - root - INFO - Epoch [41/ 1000] batch [240/293]: loss = 0.3672, acc = 0.9145, lr = 0.001
2021-08-07 17:30:42,164 - root - INFO - Epoch [41/ 1000] batch [250/293]: loss = 0.3970, acc = 0.9146, lr = 0.001
2021-08-07 17:30:43,941 - root - INFO - Epoch [41/ 1000] batch [260/293]: loss = 0.3669, acc = 0.9146, lr = 0.001
2021-08-07 17:30:45,479 - root - INFO - Epoch [41/ 1000] batch [270/293]: loss = 0.3742, acc = 0.9146, lr = 0.001
2021-08-07 17:30:46,949 - root - INFO - Epoch [41/ 1000] batch [280/293]: loss = 0.3865, acc = 0.9146, lr = 0.001
2021-08-07 17:30:48,246 - root - INFO - Epoch [41/ 1000] batch [290/293]: loss = 0.3676, acc = 0.9146, lr = 0.001
2021-08-07 17:30:48,484 - root - INFO - Epoch 41 train acc = 0.9146, lr = 0.001
2021-08-07 17:30:55,586 - root - INFO - Epoch 41 eval acc = 0.9500, bect_acc = 0.9500, best epoch = 41
2021-08-07 17:30:57,306 - root - INFO - Epoch [42/ 1000] batch [0/293]: loss = 0.3482, acc = 0.9146, lr = 0.001
2021-08-07 17:30:58,808 - root - INFO - Epoch [42/ 1000] batch [10/293]: loss = 0.3641, acc = 0.9147, lr = 0.001
2021-08-07 17:31:00,383 - root - INFO - Epoch [42/ 1000] batch [20/293]: loss = 0.3754, acc = 0.9147, lr = 0.001
2021-08-07 17:31:01,859 - root - INFO - Epoch [42/ 1000] batch [30/293]: loss = 0.4108, acc = 0.9147, lr = 0.001
2021-08-07 17:31:03,476 - root - INFO - Epoch [42/ 1000] batch [40/293]: loss = 0.3705, acc = 0.9147, lr = 0.001
2021-08-07 17:31:05,057 - root - INFO - Epoch [42/ 1000] batch [50/293]: loss = 0.3738, acc = 0.9147, lr = 0.001
2021-08-07 17:31:06,724 - root - INFO - Epoch [42/ 1000] batch [60/293]: loss = 0.3590, acc = 0.9147, lr = 0.001
2021-08-07 17:31:08,418 - root - INFO - Epoch [42/ 1000] batch [70/293]: loss = 0.3807, acc = 0.9147, lr = 0.001
2021-08-07 17:31:09,949 - root - INFO - Epoch [42/ 1000] batch [80/293]: loss = 0.3666, acc = 0.9148, lr = 0.001
2021-08-07 17:31:11,257 - root - INFO - Epoch [42/ 1000] batch [90/293]: loss = 0.3945, acc = 0.9148, lr = 0.001
2021-08-07 17:31:12,504 - root - INFO - Epoch [42/ 1000] batch [100/293]: loss = 0.3720, acc = 0.9148, lr = 0.001
2021-08-07 17:31:14,040 - root - INFO - Epoch [42/ 1000] batch [110/293]: loss = 0.3948, acc = 0.9148, lr = 0.001
2021-08-07 17:31:15,929 - root - INFO - Epoch [42/ 1000] batch [120/293]: loss = 0.3987, acc = 0.9148, lr = 0.001
2021-08-07 17:31:17,570 - root - INFO - Epoch [42/ 1000] batch [130/293]: loss = 0.3728, acc = 0.9148, lr = 0.001
2021-08-07 17:31:19,070 - root - INFO - Epoch [42/ 1000] batch [140/293]: loss = 0.3774, acc = 0.9148, lr = 0.001
2021-08-07 17:31:20,561 - root - INFO - Epoch [42/ 1000] batch [150/293]: loss = 0.3606, acc = 0.9149, lr = 0.001
2021-08-07 17:31:22,065 - root - INFO - Epoch [42/ 1000] batch [160/293]: loss = 0.3801, acc = 0.9149, lr = 0.001
2021-08-07 17:31:23,642 - root - INFO - Epoch [42/ 1000] batch [170/293]: loss = 0.3804, acc = 0.9149, lr = 0.001
